"CladeToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.93152141160321,1.25276296849537,-0.678758443107846,0.617923759322358,3.11351530921037,-1.50407739677627,2.54944517092557
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.90210752639692,1.19392246847243,-0.708185057924486,0.631589287560512,3.26766598903763,-1.65822807660353,2.53369681395743
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.90210752639692,1.22377543162212,-0.678332094774805,0.59932842534229,3.2188758248682,-1.6094379124341,2.50143595173921
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.85629799036563,1.19392246847243,-0.662375521893192,0.559615787935423,3.2188758248682,-1.6094379124341,2.41591377830105
"Non-tyrannosaurid Tyrannosauroidea Mesial","Middle Jurassic",1.25276296849537,1.06471073699243,-0.18805223150294,0.619039208406224,3.26766598903763,-1.65822807660353,1.87180217690159
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.48160454092422,1.1314021114911,-0.350202429433115,0.715620036412004,3.26766598903763,-1.65822807660353,2.19722457733622
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.68639895357023,1.22377543162212,-0.462623521948113,0.543615446588982,3.26766598903763,-1.65822807660353,2.23001440015921
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.68639895357023,1.25276296849537,-0.433635985074861,0.711496319228142,3.26766598903763,-1.65822807660353,2.39789527279837
"Non-tyrannosaurid Tyrannosauroidea Lateral","Middle Jurassic",1.7227665977411,1.22377543162212,-0.498991166118988,0.599621122549122,3.26766598903763,-1.65822807660353,2.32238772029023
"Non-tyrannosaurid Tyrannosauroidea Mesial","Late Jurassic",1.51292701205326,1.73165554515835,0.218728533105093,0.673124264684838,2.59001713419062,-0.980579221756517,2.18605127673809
"Non-tyrannosaurid Tyrannosauroidea Mesial","Late Jurassic",1.91985947185537,1.61740608208328,-0.302453389772093,0.580756471637809,2.56494935746154,-0.955511445027436,2.50061594349318
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",2.23430625224075,1.59330853050422,-0.640997721736535,0.63245564001628,2.78809290877575,-1.17865499634165,2.86676189225703
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",2.17928687664955,1.57069708411767,-0.608589792531882,0.54921933302004,2.8130106367387,-1.2035727243046,2.72850620966959
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",2.16791018966744,1.3787660946991,-0.789144094968345,0.341689072710928,2.99573227355399,-1.38629436111989,2.50959926237837
"Non-tyrannosaurid Tyrannosauroidea Mesial","Late Jurassic",0.322083499169113,0.559615787935423,0.237532288766309,1.24026280573114,3.49650756146648,-1.88706964903238,1.56234630490025
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.3297240096315,0.582215619852664,-0.747508389778833,0.616186139423817,3.31418600467253,-1.70474809223843,1.94591014905531
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.05779029414785,0.285178942233662,-0.772611351914192,0.514983633914655,3.31418600467253,-1.70474809223843,1.57277392806251
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",0.970778917158225,0.631271776841858,-0.339507140316367,0.675954780019573,3.35863776724336,-1.74919985480926,1.6467336971778
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",0.985816794522765,0.770108221696074,-0.215708572826692,1.00205755363158,3.31418600467253,-1.70474809223843,1.98787434815435
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.26129787094521,0.858661619037519,-0.402636251907687,0.721081957891499,3.31418600467253,-1.70474809223843,1.9823798288367
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.19392246847243,0.553885113226438,-0.640037355245997,0.606135803570316,3.25809653802148,-1.64865862558738,1.80005827204275
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.02961941718116,0.3293037471426,-0.700315670038558,0.728238500371216,3.2188758248682,-1.6094379124341,1.75785791755237
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",0.943905898907128,0.683096844706444,-0.260809054200685,0.592961320692137,3.31418600467253,-1.70474809223843,1.53686721959926
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.07158361628019,0.488580014818671,-0.583003601461519,0.693147180559945,3.2188758248682,-1.6094379124341,1.76473079684014
"Non-tyrannosaurid Tyrannosauroidea Lateral","Late Jurassic",1.05779029414785,0.29266961396282,-0.765120680185034,0.367724780125318,3.17805383034795,-1.56861591791385,1.42551507427317
"Non-tyrannosaurid Tyrannosauroidea Mesial","Late Jurassic",0.53062825106217,0.78845736036427,0.2578291093021,1.03798766685167,3.11351530921037,-1.50407739677627,1.56861591791385
"Non-tyrannosaurid Tyrannosauroidea Mesial","Early Cretaceous",1.74571553072665,1.9387416595767,0.193026128850053,0.94688256581664,2.65042108826557,-1.04098317583147,2.69259809654329
"Non-tyrannosaurid Tyrannosauroidea Mesial","Early Cretaceous",0.916290731874155,1.43508452528932,0.518793793415168,1.00063188030791,2.89037175789616,-1.28093384546206,1.91692261218206
"Non-tyrannosaurid Tyrannosauroidea Mesial","Early Cretaceous",1.25276296849537,1.6094379124341,0.356674943938732,0.944461608840852,2.83321334405622,-1.22377543162212,2.19722457733622
"Non-tyrannosaurid Tyrannosauroidea Mesial","Early Cretaceous",1.25276296849537,1.52605630349505,0.273293334999681,0.921988752988793,2.86220088092947,-1.25276296849537,2.17475172148416
"Non-tyrannosaurid Tyrannosauroidea Mesial","Early Cretaceous",0.993251773010283,1.52605630349505,0.532804530484766,1.24745791626567,2.86220088092947,-1.25276296849537,2.24070968927596
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.2512917986065,1.56861591791385,-0.68267588069265,0.570087087802718,2.63905732961526,-1.02961941718116,2.82137888640921
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.28238238567653,1.43508452528932,-0.847297860387204,0.682890680392756,2.77258872223978,-1.16315080980568,2.96527306606928
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.09186406167839,1.19392246847243,-0.897941593205959,0.210721031315653,2.91777073208428,-1.30833281965018,2.30258509299405
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.00148000021012,1.22377543162212,-0.777704568588008,0.396415272588246,2.99573227355399,-1.38629436111989,2.39789527279837
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.26176309847379,1.33500106673234,-0.926762031741451,0.398496438792071,2.90853906185161,-1.29910114941751,2.66025953726586
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.18605127673809,1.1314021114911,-1.05464916524699,0.453006052877164,2.89037175789616,-1.28093384546206,2.63905732961526
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.37024374146786,1.38629436111989,-0.98394938034797,0.579444593584724,2.70805020110221,-1.09861228866811,2.94968833505258
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.33214389523559,1.54756250871601,-0.784581386519577,0.721857286442377,2.83321334405622,-1.22377543162212,3.05400118167797
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.07944154167984,1.58923520511658,-0.490206336563255,0.854415328156068,2.7408400239252,-1.1314021114911,2.9338568698359
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.19722457733622,1.28093384546206,-0.916290731874155,0.398030129620646,2.8130106367387,-1.2035727243046,2.59525470695687
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",1.94591014905531,1.43508452528932,-0.510825623765991,0.707331815551902,2.70805020110221,-1.09861228866811,2.65324196460721
"Non-tyrannosaurid Tyrannosauroidea Lateral","Early Cretaceous",2.16332302566054,1.09861228866811,-1.06471073699243,0.321583624127462,2.91777073208428,-1.30833281965018,2.484906649788
"Tyrannosauridae Lateral","Late Cretaceous",2.52091708731103,1.90210752639692,-0.618809560914113,0.60803403002918,2.60268968544438,-0.993251773010283,3.12895111734021
"Tyrannosauridae Lateral","Late Cretaceous",2.4832385926873,1.79175946922805,-0.691479123459248,0.443143602731894,2.70805020110221,-1.09861228866811,2.9263821954192
"Tyrannosauridae Lateral","Late Cretaceous",2.48407296903942,1.72097928716701,-0.763093681872415,0.417348625043327,2.70805020110221,-1.09861228866811,2.90142159408275
"Tyrannosauridae Lateral","Late Cretaceous",2.6159349121944,2.06178660644112,-0.554148305753289,0.91277578976671,2.60268968544438,-0.993251773010283,3.52871070196111
"Tyrannosauridae Lateral","Late Cretaceous",2.89203703721523,2.12584791449399,-0.766189122721234,0.792834395501172,2.56494935746154,-0.955511445027436,3.6848714327164
"Tyrannosauridae Lateral","Late Cretaceous",2.81120829320484,1.83258146374831,-0.978626829456526,0.64542379534542,2.63905732961526,-1.02961941718116,3.45663208855026
"Tyrannosauridae Lateral","Late Cretaceous",2.76064265122138,1.79009141212736,-0.970551239094023,0.516124652062598,2.63905732961526,-1.02961941718116,3.27676730328398
"Tyrannosauridae Lateral","Late Cretaceous",2.73954886816158,1.75958057086382,-0.979968297297761,0.447216902788386,2.77258872223978,-1.16315080980568,3.18676577094997
"Tyrannosauridae Lateral","Late Cretaceous",2.53844741671603,1.59330853050422,-0.945138886211813,0.449756590417169,2.77258872223978,-1.16315080980568,2.9882040071332
"Tyrannosauridae Lateral","Late Cretaceous",2.39059597031676,1.52605630349505,-0.86453966682171,0.387601990687533,2.70805020110221,-1.09861228866811,2.77819796100429
"Tyrannosauridae Lateral","Late Cretaceous",2.59897910604785,1.90805992492422,-0.690919181123632,0.555464858660964,2.63905732961526,-1.02961941718116,3.15444396470881
"Tyrannosauridae Lateral","Late Cretaceous",2.4932054526027,1.97269117173296,-0.52051428086974,0.758718226311706,2.60268968544438,-0.993251773010283,3.2519236789144
"Tyrannosauridae Lateral","Late Cretaceous",2.57413778351594,1.7227665977411,-0.85137118577484,0.560051233185064,2.77258872223978,-1.16315080980568,3.13418901670101
"Tyrannosauridae Lateral","Late Cretaceous",2.52252351335931,1.70292825552144,-0.819595257837868,0.492521071227057,2.77258872223978,-1.16315080980568,3.01504458458636
"Tyrannosauridae Lateral","Late Cretaceous",2.50878592357794,1.70292825552144,-0.805857668056504,0.473861110427392,2.63905732961526,-1.02961941718116,2.98264703400534
"Tyrannosauridae Lateral","Late Cretaceous",2.25654115449264,1.51292701205326,-0.743614142439382,0.309177138031775,2.94443897916644,-1.33500106673234,2.56571829252441
"Tyrannosauridae Mesial","Late Cretaceous",2.51769647261099,2.45100509811232,-0.0666913744986723,0.722157758642401,2.39789527279837,-0.78845736036427,3.23985423125339
"Tyrannosauridae Mesial","Late Cretaceous",2.88032142204266,2.65675690671466,-0.223564515328004,0.862335737751744,2.52572864430826,-0.916290731874155,3.74265715979441
"Tyrannosauridae Lateral","Late Cretaceous",3.05776766447344,2.3767644911683,-0.681003173305147,0.623079617943228,2.39789527279837,-0.78845736036427,3.68084728241667
"Tyrannosauridae Lateral","Late Cretaceous",3.05588619637374,2.5564518169511,-0.499434379422642,0.724660446266022,2.484906649788,-0.8754687373539,3.78054664263976
"Tyrannosauridae Lateral","Late Cretaceous",2.99373027088332,2.60712428251225,-0.386605988371068,0.774653284343217,2.63905732961526,-1.02961941718116,3.76838355522654
"Tyrannosauridae Lateral","Late Cretaceous",2.87976009730157,2.03731661537916,-0.842443481922405,0.583159342988582,2.52572864430826,-0.916290731874155,3.46291944029015
"Tyrannosauridae Lateral","Late Cretaceous",2.91668906621354,2.43449016387398,-0.482198902339554,0.694228846430686,2.56494935746154,-0.955511445027436,3.61091791264422
"Tyrannosauridae Lateral","Late Cretaceous",2.87469394517693,2.22028985026722,-0.654404094909719,0.568924152369173,2.70805020110221,-1.09861228866811,3.44361809754611
"Tyrannosauridae Lateral","Late Cretaceous",2.61666563930036,2.17815501461587,-0.438510624684489,0.482976097644145,2.63905732961526,-1.02961941718116,3.0996417369445
"Tyrannosauridae Lateral","Late Cretaceous",3.27638973106881,2.59525470695687,-0.681135024111942,0.728212455652432,2.4423470353692,-0.832909122935104,4.00460218672124
"Tyrannosauridae Lateral","Late Cretaceous",3.02286094094224,2.35801979988215,-0.664841141060097,0.673738636186831,2.39789527279837,-0.78845736036427,3.69659957712907
"Tyrannosauridae Mesial","Late Cretaceous",3.10009228887823,2.76000994003292,-0.340082348845313,0.588787165235703,2.30258509299405,-0.693147180559945,3.68887945411394
"Tyrannosauridae Lateral","Late Cretaceous",3.02529107579554,2.68102152871429,-0.344269547081245,0.635703174828865,2.35137525716348,-0.741937344729377,3.6609942506244
"Tyrannosauridae Lateral","Late Cretaceous",3.01062088604774,2.70136121295141,-0.309259673096328,0.738883189882629,2.30258509299405,-0.693147180559945,3.74950407593037
"Tyrannosauridae Lateral","Late Cretaceous",2.8094026953625,2.51769647261099,-0.291706222751506,0.578371665967517,2.39789527279837,-0.78845736036427,3.38777436133001
"Tyrannosauridae Lateral","Late Cretaceous",2.88480071284671,2.53369681395743,-0.351103898889277,0.41103615315762,2.4423470353692,-0.832909122935104,3.29583686600433
"Tyrannosauridae Lateral","Late Cretaceous",2.69665215614984,2.06432790386979,-0.632324252280053,0.67236632714808,2.70805020110221,-1.09861228866811,3.36901848329792
"Tyrannosauridae Lateral","Late Cretaceous",2.68033636253469,2.16561923792089,-0.514717124613806,0.715178235991963,2.70805020110221,-1.09861228866811,3.39551459852666
"Tyrannosauridae Lateral","Late Cretaceous",2.61666563930036,2.01623546577604,-0.600430173524314,0.546697475637584,2.70805020110221,-1.09861228866811,3.16336311493794
"Tyrannosauridae Mesial","Late Cretaceous",2.26695791535089,2.01623546577604,-0.250722449574851,0.733264263475949,2.60268968544438,-0.993251773010283,3.00022217882684
"Tyrannosauridae Lateral","Late Cretaceous",2.94496515650034,2.28645571106416,-0.658509445436176,0.799585494984059,2.60268968544438,-0.993251773010283,3.7445506514844
"Tyrannosauridae Lateral","Late Cretaceous",2.78192004966867,2.17588743994809,-0.606032609720577,0.779694053399395,2.7408400239252,-1.1314021114911,3.56161410306806
"Tyrannosauridae Lateral","Late Cretaceous",2.73954886816158,2.09556092355972,-0.643987944601862,0.630845604345529,2.80336038090653,-1.19392246847243,3.37039447250711
"Tyrannosauridae Lateral","Late Cretaceous",2.68375750853317,2.23108909128898,-0.45266841724419,0.669649209292641,2.63905732961526,-1.02961941718116,3.35340671782581
"Tyrannosauridae Lateral","Late Cretaceous",2.6440448711263,1.9154509415706,-0.728593929555693,0.420280193893305,2.83321334405622,-1.22377543162212,3.0643250650196
"Tyrannosauridae Lateral","Late Cretaceous",3.36141651165031,2.98669152890184,-0.374724982748469,0.663756591710491,2.30258509299405,-0.693147180559945,4.0251731033608
"Tyrannosauridae Lateral","Late Cretaceous",3.2722270003652,2.87356463957978,-0.398662360785412,0.524833986593269,2.30258509299405,-0.693147180559945,3.79706098695846
"Tyrannosauridae Lateral","Late Cretaceous",3.19744787745458,2.91560622907471,-0.281841648379874,0.779800912891273,2.30258509299405,-0.693147180559945,3.97724879034585
"Tyrannosauridae Mesial","Late Cretaceous",2.31648799816304,2.81120829320484,0.494720295041799,1.11459175798099,2.99573227355399,-1.38629436111989,3.43107975614403
"Tyrannosauridae Lateral","Late Cretaceous",3.36695094293356,3.01062088604774,-0.356330056885822,0.661609878742534,2.30258509299405,-0.693147180559945,4.0285608216761
"Tyrannosauridae Lateral","Late Cretaceous",3.28802868355652,2.89867056071086,-0.389358122845658,0.492061650610803,2.484906649788,-0.8754687373539,3.78009033416732
"Tyrannosauridae Lateral","Late Cretaceous",3.25308399619794,2.90690105984738,-0.346182936350562,0.743280157663959,2.35137525716348,-0.741937344729377,3.9963641538619
